STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,sex,Sex,unit,Unit of measure,age,Age class,asyl_app,Applicant type,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2014,,95,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2015,,70,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2016,,30,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2017,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2018,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2019,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2020,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2021,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2022,,60,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2023,,15,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CY,Cyprus,2024,,15,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2008,,320,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2009,,200,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2010,,115,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2011,,150,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2012,,175,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2013,,145,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2014,,515,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2015,,695,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2016,,505,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2017,,435,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2018,,415,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2019,,310,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2020,,350,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2021,,375,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2022,,280,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2023,,125,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,CZ,Czechia,2024,,205,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2008,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2009,,85,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2010,,70,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2011,,55,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2012,,135,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2013,,150,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2014,,2705,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2015,,4660,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2016,,2490,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2017,,1325,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2018,,1380,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2019,,1485,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2020,,655,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2021,,810,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2022,,1140,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2023,,755,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DE,Germany,2024,,1135,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2008,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2009,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2010,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2011,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2012,,15,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2013,,40,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2014,,135,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2015,,95,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2016,,95,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2017,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2018,,50,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2019,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2020,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2021,,25,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2022,,2070,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2023,,105,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,DK,Denmark,2024,,100,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2008,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2009,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2010,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2011,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2012,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2013,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2014,,60,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2015,,95,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2016,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2017,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2018,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2019,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2020,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2021,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2022,,2610,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2023,,3775,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EE,Estonia,2024,,1230,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2008,,55,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2009,,50,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2010,,50,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2011,,30,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2012,,45,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2013,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2014,,110,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2015,,225,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2016,,120,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2017,,85,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2018,,95,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2019,,120,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2020,,35,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2021,,100,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2022,,160,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2023,,145,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,EL,Greece,2024,,90,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ES,Spain,2008,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ES,Spain,2009,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ES,Spain,2010,,5,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ES,Spain,2011,,10,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ES,Spain,2012,,20,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZA(1.0),"Asylum applicants by type, citizenship, age and sex - annual aggregated data",A,Annual,UA,Ukraine,T,Total,PER,Person,TOTAL,Total,ASY_APP,Asylum applicant,ES,Spain,2013,,15,,,,,
