reason,citizen,geo,year,Illegal Third Country Nationals
Other reason,Croatia,Luxembourg,2023,
Other reason,Croatia,Latvia,2022,
Other reason,Croatia,Latvia,2023,
Other reason,Croatia,Montenegro,2022,
Other reason,Croatia,Montenegro,2023,
Other reason,Croatia,Malta,2021,
Other reason,Croatia,Malta,2022,
Other reason,Croatia,Malta,2023,
Other reason,Croatia,Netherlands,2021,
Other reason,Croatia,Netherlands,2022,
Other reason,Croatia,Netherlands,2023,
Other reason,Croatia,Norway,2021,
Other reason,Croatia,Norway,2022,
Other reason,Croatia,Poland,2022,
Other reason,Croatia,Poland,2023,
Other reason,Croatia,Portugal,2022,
Other reason,Croatia,Romania,2022,
Other reason,Croatia,Romania,2023,
Other reason,Croatia,Sweden,2022,
Other reason,Croatia,Sweden,2023,
Other reason,Croatia,Slovenia,2022,
Other reason,Croatia,Slovenia,2023,
Other reason,Croatia,Slovakia,2022,
Other reason,Croatia,Slovakia,2023,
Other reason,Haiti,Germany,2022,5.0
Other reason,Haiti,Germany,2023,10.0
Other reason,Haiti,France,2021,95.0
Other reason,Haiti,France,2022,90.0
Other reason,Haiti,France,2023,110.0
Other reason,Indonesia,Austria,2021,5.0
Other reason,Indonesia,Germany,2022,180.0
Other reason,Indonesia,Germany,2023,290.0
Other reason,Indonesia,France,2022,5.0
Other reason,Indonesia,France,2023,10.0
Other reason,Indonesia,Hungary,2023,20.0
Other reason,Indonesia,Malta,2022,5.0
Other reason,Indonesia,Netherlands,2021,70.0
Other reason,Indonesia,Netherlands,2022,105.0
Other reason,Indonesia,Netherlands,2023,100.0
Other reason,Indonesia,Norway,2023,5.0
Other reason,Indonesia,Poland,2023,20.0
Other reason,Indonesia,Romania,2023,10.0
Other reason,Israel,Austria,2021,20.0
Other reason,Israel,Belgium,2021,10.0
Other reason,Israel,Belgium,2022,5.0
Other reason,Israel,Bulgaria,2021,25.0
Other reason,Israel,Czechia,2021,30.0
Other reason,Israel,Czechia,2022,5.0
Other reason,Israel,Germany,2022,70.0
Other reason,Israel,Germany,2023,100.0
Other reason,Israel,France,2021,35.0
Other reason,Israel,France,2022,70.0
Other reason,Israel,France,2023,40.0
Other reason,Israel,Hungary,2021,5.0
Other reason,Israel,Hungary,2023,10.0
Other reason,Israel,Netherlands,2021,5.0
Other reason,Israel,Netherlands,2022,10.0
Other reason,Israel,Netherlands,2023,5.0
Other reason,Israel,Norway,2022,5.0
Other reason,Israel,Norway,2023,5.0
Other reason,Israel,Romania,2022,5.0
Other reason,India,Austria,2021,1470.0
Other reason,India,Belgium,2021,85.0
Other reason,India,Belgium,2022,90.0
Other reason,India,Belgium,2023,105.0
Other reason,India,Bulgaria,2021,5.0
Other reason,India,Cyprus,2023,5.0
Other reason,India,Czechia,2021,20.0
Other reason,India,Czechia,2022,10.0
Other reason,India,Czechia,2023,5.0
Other reason,India,Germany,2022,2210.0
Other reason,India,Germany,2023,3720.0
Other reason,India,Denmark,2022,5.0
Other reason,India,France,2021,1025.0
Other reason,India,France,2022,1465.0
Other reason,India,France,2023,1945.0
Other reason,India,Croatia,2022,5.0
Other reason,India,Croatia,2023,25.0
Other reason,India,Hungary,2021,20.0
Other reason,India,Hungary,2022,30.0
Other reason,India,Hungary,2023,10.0
Other reason,India,Ireland,2023,5.0
Other reason,India,Italy,2022,50.0
Other reason,India,Italy,2023,55.0
Other reason,India,Luxembourg,2022,5.0
Other reason,India,Malta,2022,10.0
Other reason,India,Malta,2023,5.0
Other reason,India,Netherlands,2021,65.0
Other reason,India,Netherlands,2022,115.0
Other reason,India,Netherlands,2023,1860.0
Other reason,India,Norway,2022,30.0
Other reason,India,Norway,2023,35.0
Other reason,India,Poland,2021,45.0
Other reason,India,Poland,2022,130.0
Other reason,India,Poland,2023,210.0
Other reason,India,Portugal,2021,10.0
Other reason,India,Portugal,2022,5.0
Other reason,India,Romania,2021,260.0
Other reason,India,Romania,2022,1275.0
Other reason,India,Romania,2023,550.0
Other reason,India,Sweden,2022,10.0
Other reason,India,Sweden,2023,30.0
Other reason,India,Slovenia,2022,5.0
Other reason,India,Slovenia,2023,5.0
Other reason,Iraq,Austria,2021,1160.0
Other reason,Iraq,Belgium,2021,145.0
Other reason,Iraq,Belgium,2022,105.0
Other reason,Iraq,Belgium,2023,120.0
Other reason,Iraq,Bulgaria,2021,80.0
Other reason,Iraq,Czechia,2021,10.0
Other reason,Iraq,Germany,2022,7285.0
Other reason,Iraq,Germany,2023,4200.0
Other reason,Iraq,Greece,2022,10.0
Other reason,Iraq,Finland,2021,35.0
Other reason,Iraq,Finland,2022,25.0
Other reason,Iraq,France,2021,6915.0
Other reason,Iraq,France,2022,2900.0
Other reason,Iraq,France,2023,2975.0
Other reason,Iraq,Croatia,2021,5.0
Other reason,Iraq,Hungary,2021,20.0
Other reason,Iraq,Hungary,2022,15.0
Other reason,Iraq,Hungary,2023,5.0
Other reason,Iraq,Italy,2022,40.0
Other reason,Iraq,Italy,2023,25.0
Other reason,Iraq,Luxembourg,2021,5.0
Other reason,Iraq,Luxembourg,2022,20.0
Other reason,Iraq,Netherlands,2021,75.0
Other reason,Iraq,Netherlands,2022,95.0
Other reason,Iraq,Netherlands,2023,40.0
Other reason,Iraq,Norway,2022,45.0
Other reason,Iraq,Norway,2023,35.0
Other reason,Iraq,Poland,2021,545.0
Other reason,Iraq,Poland,2022,290.0
Other reason,Iraq,Poland,2023,105.0
Other reason,Iraq,Romania,2021,450.0
Other reason,Iraq,Romania,2022,95.0
Other reason,Iraq,Romania,2023,315.0
Other reason,Iraq,Sweden,2022,55.0
Other reason,Iraq,Sweden,2023,75.0
Other reason,Iran,Austria,2021,385.0
Other reason,Iran,Belgium,2021,75.0
Other reason,Iran,Belgium,2022,50.0
Other reason,Iran,Belgium,2023,80.0
Other reason,Iran,Bulgaria,2021,25.0
Other reason,Iran,Czechia,2021,5.0
Other reason,Iran,Czechia,2022,5.0
Other reason,Iran,Germany,2022,3030.0
Other reason,Iran,Germany,2023,4345.0
Other reason,Iran,Finland,2021,5.0
Other reason,Iran,France,2021,4010.0
Other reason,Iran,France,2022,1680.0
Other reason,Iran,France,2023,1710.0
Other reason,Iran,Hungary,2021,15.0
Other reason,Iran,Hungary,2022,5.0
Other reason,Iran,Hungary,2023,5.0
Other reason,Iran,Italy,2022,120.0
Other reason,Iran,Italy,2023,140.0
Other reason,Iran,Luxembourg,2021,5.0
Other reason,Iran,Luxembourg,2022,10.0
Other reason,Iran,Luxembourg,2023,5.0
Other reason,Iran,Malta,2023,5.0
Other reason,Iran,Netherlands,2021,25.0
Other reason,Iran,Netherlands,2022,35.0
Other reason,Iran,Netherlands,2023,30.0
Other reason,Iran,Norway,2022,30.0
Other reason,Iran,Norway,2023,35.0
Other reason,Iran,Poland,2021,25.0
Other reason,Iran,Poland,2022,135.0
Other reason,Iran,Poland,2023,100.0
Other reason,Iran,Romania,2021,60.0
Other reason,Iran,Romania,2022,15.0
Other reason,Iran,Romania,2023,40.0
Other reason,Iran,Sweden,2022,15.0
Other reason,Iran,Sweden,2023,10.0
Other reason,Jamaica,Belgium,2021,5.0
Other reason,Jamaica,Belgium,2023,5.0
Other reason,Jamaica,Germany,2022,40.0
Other reason,Jamaica,Germany,2023,50.0
Other reason,Jamaica,France,2021,15.0
Other reason,Jamaica,France,2022,10.0
Other reason,Jamaica,France,2023,20.0
Other reason,Jamaica,Netherlands,2021,5.0
Other reason,Jordan,Austria,2021,30.0
Other reason,Jordan,Belgium,2021,10.0
Other reason,Jordan,Belgium,2022,5.0
Other reason,Jordan,Belgium,2023,10.0
Other reason,Jordan,Czechia,2021,5.0
Other reason,Jordan,Germany,2022,300.0
Other reason,Jordan,Germany,2023,440.0
Other reason,Jordan,France,2021,10.0
Other reason,Jordan,France,2022,10.0
Other reason,Jordan,France,2023,15.0
Other reason,Jordan,Hungary,2022,5.0
Other reason,Jordan,Netherlands,2021,5.0
Other reason,Jordan,Netherlands,2022,5.0
Other reason,Jordan,Netherlands,2023,10.0
Other reason,Jordan,Norway,2022,5.0
Other reason,Jordan,Norway,2023,5.0
Other reason,Jordan,Poland,2022,5.0
Other reason,Jordan,Poland,2023,10.0
Other reason,Jordan,Romania,2021,5.0
Other reason,Jordan,Romania,2022,5.0
Other reason,Jordan,Sweden,2021,5.0
Other reason,Jordan,Sweden,2022,15.0
Other reason,Jordan,Sweden,2023,10.0
Other reason,Japan,Austria,2021,5.0
Other reason,Japan,Germany,2022,45.0
Other reason,Japan,Germany,2023,45.0
Other reason,Japan,France,2021,5.0
Other reason,Japan,France,2022,5.0
Other reason,Japan,France,2023,5.0
Other reason,Japan,Netherlands,2021,5.0
Other reason,Japan,Norway,2023,5.0
Other reason,Kenya,Austria,2021,10.0
Other reason,Kenya,Belgium,2023,5.0
Other reason,Kenya,Germany,2022,305.0
Other reason,Kenya,Germany,2023,490.0
Other reason,Kenya,France,2021,5.0
Other reason,Kenya,France,2022,15.0
Other reason,Kenya,France,2023,20.0
Other reason,Kenya,Hungary,2023,5.0
Other reason,Kenya,Netherlands,2021,5.0
Other reason,Kenya,Netherlands,2022,10.0
Other reason,Kenya,Netherlands,2023,10.0
Other reason,Kenya,Norway,2022,5.0
Other reason,Kenya,Norway,2023,5.0
Other reason,Kenya,Poland,2023,20.0
Other reason,Kenya,Romania,2023,5.0
Other reason,Kenya,Sweden,2023,10.0
Other reason,Kyrgyzstan,Austria,2021,15.0
Other reason,Kyrgyzstan,Czechia,2021,25.0
Other reason,Kyrgyzstan,Czechia,2022,5.0
Other reason,Kyrgyzstan,Czechia,2023,5.0
Other reason,Kyrgyzstan,Germany,2022,125.0
Other reason,Kyrgyzstan,Germany,2023,180.0
Other reason,Kyrgyzstan,Finland,2021,15.0
Other reason,Kyrgyzstan,Finland,2022,5.0
Other reason,Kyrgyzstan,Croatia,2023,5.0
Other reason,Kyrgyzstan,Italy,2023,5.0
Other reason,Kyrgyzstan,Netherlands,2021,5.0
Other reason,Kyrgyzstan,Netherlands,2022,5.0
Other reason,Kyrgyzstan,Netherlands,2023,5.0
Other reason,Kyrgyzstan,Norway,2022,5.0
Other reason,Kyrgyzstan,Norway,2023,5.0
Other reason,Kyrgyzstan,Poland,2021,5.0
Other reason,Kyrgyzstan,Poland,2022,20.0
Other reason,Kyrgyzstan,Poland,2023,45.0
Other reason,Kyrgyzstan,Sweden,2022,30.0
Other reason,Kyrgyzstan,Sweden,2023,30.0
Other reason,Cambodia,Belgium,2021,5.0
Other reason,Cambodia,Germany,2022,20.0
Other reason,Cambodia,Germany,2023,30.0
Other reason,Cambodia,Finland,2022,5.0
Other reason,Cambodia,France,2021,15.0
Other reason,Cambodia,France,2022,25.0
Other reason,Cambodia,France,2023,30.0
Other reason,Kiribati,Germany,2022,10.0
Other reason,Kiribati,France,2021,10.0
Other reason,Kiribati,France,2022,10.0
Other reason,Kiribati,France,2023,5.0
Other reason,Comoros,Germany,2022,5.0
Other reason,Comoros,Germany,2023,10.0
Other reason,Comoros,France,2021,185.0
Other reason,Comoros,France,2022,210.0
Other reason,Comoros,France,2023,265.0
Other reason,Comoros,Romania,2021,5.0
Other reason,Saint Kitts and Nevis,Germany,2022,5.0
Other reason,Saint Kitts and Nevis,Germany,2023,15.0
Other reason,North Korea,Germany,2023,5.0
Other reason,South Korea,Austria,2021,10.0
Other reason,South Korea,Bulgaria,2021,5.0
Other reason,South Korea,Germany,2022,75.0
Other reason,South Korea,Germany,2023,70.0
Other reason,South Korea,France,2021,5.0
Other reason,South Korea,France,2022,5.0
Other reason,South Korea,France,2023,5.0
Other reason,South Korea,Hungary,2021,5.0
Other reason,South Korea,Hungary,2022,5.0
Other reason,South Korea,Hungary,2023,5.0
Other reason,South Korea,Netherlands,2021,10.0
Other reason,South Korea,Netherlands,2022,5.0
Other reason,South Korea,Netherlands,2023,5.0
Other reason,South Korea,Poland,2022,5.0
Other reason,South Korea,Poland,2023,5.0
Other reason,Kuwait,Austria,2021,20.0
Other reason,Kuwait,Belgium,2021,10.0
Other reason,Kuwait,Germany,2022,40.0
Other reason,Kuwait,Germany,2023,85.0
Other reason,Kuwait,France,2021,285.0
Other reason,Kuwait,France,2022,145.0
Other reason,Kuwait,France,2023,90.0
Other reason,Kuwait,Italy,2023,5.0
Other reason,Kuwait,Netherlands,2022,5.0
Other reason,Kuwait,Romania,2021,15.0
Other reason,Kazakhstan,Austria,2021,15.0
Other reason,Kazakhstan,Belgium,2022,5.0
Other reason,Kazakhstan,Belgium,2023,10.0
Other reason,Kazakhstan,Czechia,2021,35.0
Other reason,Kazakhstan,Czechia,2022,15.0
Other reason,Kazakhstan,Czechia,2023,10.0
Other reason,Kazakhstan,Germany,2022,410.0
Other reason,Kazakhstan,Germany,2023,780.0
Other reason,Kazakhstan,France,2021,40.0
Other reason,Kazakhstan,France,2022,45.0
Other reason,Kazakhstan,France,2023,55.0
Other reason,Kazakhstan,Hungary,2022,5.0
Other reason,Kazakhstan,Hungary,2023,5.0
Other reason,Kazakhstan,Netherlands,2021,10.0
Other reason,Kazakhstan,Netherlands,2022,5.0
Other reason,Kazakhstan,Netherlands,2023,5.0
Other reason,Kazakhstan,Norway,2022,5.0
Other reason,Kazakhstan,Norway,2023,5.0
Other reason,Kazakhstan,Poland,2021,15.0
Other reason,Kazakhstan,Poland,2022,35.0
Other reason,Kazakhstan,Poland,2023,55.0
Other reason,Kazakhstan,Sweden,2021,5.0
Other reason,Kazakhstan,Sweden,2022,20.0
Other reason,Kazakhstan,Sweden,2023,30.0
Other reason,Laos,Germany,2022,10.0
Other reason,Laos,Germany,2023,20.0
Other reason,Laos,France,2021,5.0
Other reason,Laos,France,2022,5.0
Other reason,Lebanon,Austria,2021,110.0
Other reason,Lebanon,Belgium,2021,25.0
Other reason,Lebanon,Belgium,2022,35.0
Other reason,Lebanon,Belgium,2023,20.0
Other reason,Lebanon,Germany,2022,875.0
Other reason,Lebanon,Germany,2023,955.0
Other reason,Lebanon,France,2021,45.0
Other reason,Lebanon,France,2022,45.0
Other reason,Lebanon,France,2023,55.0
Other reason,Lebanon,Hungary,2021,5.0
Other reason,Lebanon,Netherlands,2021,20.0
Other reason,Lebanon,Netherlands,2022,10.0
Other reason,Lebanon,Netherlands,2023,10.0
Other reason,Lebanon,Poland,2021,5.0
Other reason,Lebanon,Poland,2023,5.0
Other reason,Lebanon,Romania,2021,15.0
Other reason,Lebanon,Romania,2022,10.0
Other reason,Lebanon,Romania,2023,20.0
Other reason,Lebanon,Sweden,2021,5.0
Other reason,Lebanon,Sweden,2022,5.0
Other reason,Lebanon,Sweden,2023,5.0
Other reason,Saint Lucia,Germany,2023,5.0
Other reason,Saint Lucia,France,2021,5.0
Other reason,Sri Lanka,Austria,2021,45.0
Other reason,Sri Lanka,Belgium,2023,5.0
Other reason,Sri Lanka,Cyprus,2023,5.0
Other reason,Sri Lanka,Germany,2022,100.0
Other reason,Sri Lanka,Germany,2023,155.0
Other reason,Sri Lanka,France,2021,345.0
Other reason,Sri Lanka,France,2022,360.0
Other reason,Sri Lanka,France,2023,420.0
Other reason,Sri Lanka,Hungary,2021,5.0
Other reason,Sri Lanka,Hungary,2022,5.0
Other reason,Sri Lanka,Italy,2022,5.0
Other reason,Sri Lanka,Italy,2023,20.0
Other reason,Sri Lanka,Malta,2022,5.0
Other reason,Sri Lanka,Netherlands,2021,5.0
Other reason,Sri Lanka,Norway,2022,5.0
Other reason,Sri Lanka,Norway,2023,5.0
Other reason,Sri Lanka,Poland,2021,5.0
Other reason,Sri Lanka,Poland,2022,20.0
Other reason,Sri Lanka,Poland,2023,10.0
Other reason,Sri Lanka,Romania,2021,75.0
Other reason,Sri Lanka,Romania,2022,230.0
Other reason,Sri Lanka,Romania,2023,645.0
Other reason,Sri Lanka,Sweden,2023,5.0
Other reason,Liberia,Austria,2021,10.0
Other reason,Liberia,Belgium,2021,10.0
Other reason,Liberia,Belgium,2022,5.0
Other reason,Liberia,Belgium,2023,5.0
Other reason,Liberia,Germany,2022,40.0
Other reason,Liberia,Germany,2023,65.0
Other reason,Liberia,France,2021,35.0
Other reason,Liberia,France,2022,40.0
Other reason,Liberia,France,2023,30.0
Other reason,Liberia,Malta,2023,5.0
Other reason,Liberia,Netherlands,2023,5.0
Other reason,Liberia,Norway,2023,5.0
Other reason,Libya,Austria,2021,175.0
Other reason,Libya,Belgium,2021,285.0
Other reason,Libya,Belgium,2022,195.0
Other reason,Libya,Belgium,2023,155.0
Other reason,Libya,Bulgaria,2021,15.0
Other reason,Libya,Czechia,2021,20.0
Other reason,Libya,Germany,2022,1075.0
Other reason,Libya,Germany,2023,1015.0
Other reason,Libya,France,2021,1805.0
Other reason,Libya,France,2022,1635.0
Other reason,Libya,France,2023,1435.0
Other reason,Libya,Hungary,2022,5.0
Other reason,Libya,Italy,2023,5.0
Other reason,Libya,Luxembourg,2021,35.0
Other reason,Libya,Luxembourg,2022,35.0
Other reason,Libya,Luxembourg,2023,5.0
Other reason,Libya,Netherlands,2021,25.0
Other reason,Libya,Netherlands,2022,25.0
Other reason,Libya,Netherlands,2023,10.0
Other reason,Libya,Norway,2023,5.0
Other reason,Libya,Poland,2022,5.0
Other reason,Libya,Romania,2021,55.0
Other reason,Libya,Romania,2022,5.0
Other reason,Libya,Romania,2023,5.0
Other reason,Libya,Sweden,2022,25.0
Other reason,Libya,Sweden,2023,15.0
Other reason,Morocco,Austria,2021,1790.0
Other reason,Morocco,Belgium,2021,2550.0
Other reason,Morocco,Belgium,2022,2835.0
Other reason,Morocco,Belgium,2023,2895.0
Other reason,Morocco,Bulgaria,2021,65.0
Other reason,Morocco,Czechia,2021,5.0
Other reason,Morocco,Czechia,2022,5.0
Other reason,Morocco,Germany,2022,2675.0
Other reason,Morocco,Germany,2023,3280.0
Other reason,Morocco,Finland,2021,5.0
Other reason,Morocco,Finland,2022,5.0
Other reason,Morocco,France,2021,9360.0
Other reason,Morocco,France,2022,9070.0
Other reason,Morocco,France,2023,9500.0
Other reason,Morocco,Hungary,2021,10.0
Other reason,Morocco,Hungary,2022,15.0
Other reason,Morocco,Hungary,2023,10.0
Other reason,Morocco,Italy,2022,45.0
Other reason,Morocco,Italy,2023,190.0
Other reason,Morocco,Luxembourg,2021,155.0
Other reason,Morocco,Luxembourg,2022,170.0
Other reason,Morocco,Luxembourg,2023,15.0
Other reason,Morocco,Netherlands,2021,315.0
Other reason,Morocco,Netherlands,2022,390.0
Other reason,Morocco,Netherlands,2023,340.0
Other reason,Morocco,Norway,2022,10.0
Other reason,Morocco,Norway,2023,20.0
Other reason,Morocco,Poland,2021,20.0
Other reason,Morocco,Poland,2022,20.0
Other reason,Morocco,Poland,2023,30.0
Other reason,Morocco,Portugal,2021,5.0
Other reason,Morocco,Portugal,2022,5.0
Other reason,Morocco,Romania,2021,295.0
Other reason,Morocco,Romania,2022,165.0
Other reason,Morocco,Romania,2023,215.0
Other reason,Morocco,Sweden,2022,35.0
Other reason,Morocco,Sweden,2023,30.0
Other reason,Moldova,Austria,2021,290.0
Other reason,Moldova,Belgium,2021,185.0
Other reason,Moldova,Belgium,2022,180.0
Other reason,Moldova,Belgium,2023,235.0
Other reason,Moldova,Czechia,2021,485.0
Other reason,Moldova,Czechia,2022,215.0
Other reason,Moldova,Czechia,2023,120.0
Other reason,Moldova,Germany,2022,6310.0
Other reason,Moldova,Germany,2023,4660.0
Other reason,Moldova,Finland,2022,5.0
Other reason,Moldova,France,2021,1430.0
Other reason,Moldova,France,2022,1635.0
Other reason,Moldova,France,2023,1500.0
Other reason,Moldova,Croatia,2023,5.0
Other reason,Moldova,Hungary,2021,940.0
Other reason,Moldova,Hungary,2022,1000.0
Other reason,Moldova,Hungary,2023,870.0
Other reason,Moldova,Italy,2022,25.0
Other reason,Moldova,Italy,2023,45.0
Other reason,Moldova,Luxembourg,2021,5.0
Other reason,Moldova,Netherlands,2021,75.0
Other reason,Moldova,Netherlands,2022,70.0
Other reason,Moldova,Netherlands,2023,80.0
Other reason,Moldova,Norway,2022,25.0
Other reason,Moldova,Norway,2023,10.0
Other reason,Moldova,Poland,2021,205.0
Other reason,Moldova,Poland,2022,190.0
Other reason,Moldova,Poland,2023,220.0
Other reason,Moldova,Romania,2021,40.0
Other reason,Moldova,Romania,2022,130.0
Other reason,Moldova,Romania,2023,70.0
Other reason,Moldova,Sweden,2022,35.0
Other reason,Moldova,Sweden,2023,15.0
Other reason,Moldova,Slovenia,2021,635.0
Other reason,Moldova,Slovenia,2022,10.0
Other reason,Moldova,Slovenia,2023,5.0
Other reason,Moldova,Slovakia,2023,10.0
Other reason,Montenegro,Austria,2021,50.0
Other reason,Montenegro,Belgium,2021,5.0
Other reason,Montenegro,Belgium,2022,5.0
Other reason,Montenegro,Belgium,2023,5.0
Other reason,Montenegro,Germany,2022,310.0
Other reason,Montenegro,Germany,2023,335.0
Other reason,Montenegro,France,2021,40.0
Other reason,Montenegro,France,2022,40.0
Other reason,Montenegro,France,2023,55.0
Other reason,Montenegro,Croatia,2023,5.0
Other reason,Montenegro,Hungary,2021,30.0
Other reason,Montenegro,Hungary,2022,5.0
Other reason,Montenegro,Hungary,2023,5.0
Other reason,Montenegro,Luxembourg,2021,15.0
Other reason,Montenegro,Luxembourg,2022,5.0
Other reason,Montenegro,Netherlands,2021,5.0
Other reason,Montenegro,Netherlands,2022,10.0
Other reason,Montenegro,Netherlands,2023,10.0
Other reason,Montenegro,Sweden,2022,15.0
Other reason,Montenegro,Sweden,2023,15.0
Other reason,Montenegro,Slovenia,2021,25.0
