geo,In thousand persons,year,Sex,Sector,workers_per_population
Slovenia,20.7,2021,Males,Education,0.9815185277032419
Slovenia,16.9,2021,Males,Human health and social work activities,0.8013363825210044
Slovenia,10.0,2021,Males,"Arts, entertainment and recreation",0.47416353995325694
Slovenia,7.4,2021,Males,Other service activities,0.3508810195654102
Slovenia,20.4,2022,Males,"Agriculture, forestry and fishing",0.968118528080183
Slovenia,2.2,2022,Males,Mining and quarrying,0.10440493930276484
Slovenia,150.3,2022,Males,Manufacturing,7.132755626002525
Slovenia,7.0,2022,Males,"Electricity, gas, steam and air conditioning supply",0.33219753414516084
Slovenia,9.9,2022,Males,"Water supply; sewerage, waste management and remediation activities",0.46982222686244174
Slovenia,48.3,2022,Males,Construction,2.29216298560161
Slovenia,55.7,2022,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.643343235983637
Slovenia,36.4,2022,Males,Transportation and storage,1.7274271775548362
Slovenia,15.4,2022,Males,Accommodation and food service activities,0.7308345751193538
Slovenia,24.9,2022,Males,Information and communication,1.1816740857449293
Slovenia,10.5,2022,Males,Financial and insurance activities,0.49829630121774127
Slovenia,3.2,2022,Males,Real estate activities,0.15186172989493066
Slovenia,35.6,2022,Males,"Professional, scientific and technical activities",1.6894617450811036
Slovenia,17.7,2022,Males,Administrative and support service activities,0.8399851934813354
Slovenia,27.7,2022,Males,Public administration and defence; compulsory social security,1.3145530994029935
Slovenia,22.5,2022,Males,Education,1.0677777883237312
Slovenia,16.3,2022,Males,Human health and social work activities,0.7735456866523032
Slovenia,10.5,2022,Males,"Arts, entertainment and recreation",0.49829630121774127
Slovenia,6.7,2022,Males,Other service activities,0.3179604969675111
Slovenia,13.4,2022,Males,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6359209939350222
Slovenia,20.1,2023,Males,"Agriculture, forestry and fishing",0.9494693363917898
Slovenia,2.7,2023,Males,Mining and quarrying,0.12754065712725535
Slovenia,151.3,2023,Males,Manufacturing,7.14700052716805
Slovenia,6.2,2023,Males,"Electricity, gas, steam and air conditioning supply",0.29287113858851227
Slovenia,11.7,2023,Males,"Water supply; sewerage, waste management and remediation activities",0.5526761808847732
Slovenia,60.1,2023,Males,Construction,2.838960553091869
Slovenia,61.0,2023,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.8814741054676207
Slovenia,37.0,2023,Males,Transportation and storage,1.7477793754475734
Slovenia,16.8,2023,Males,Accommodation and food service activities,0.7935863110140332
Slovenia,20.7,2023,Males,Information and communication,0.977811704642291
Slovenia,7.7,2023,Males,Financial and insurance activities,0.3637270592147652
Slovenia,2.9,2023,Males,Real estate activities,0.13698811321075574
Slovenia,35.2,2023,Males,"Professional, scientific and technical activities",1.6627522706960698
Slovenia,18.2,2023,Males,Administrative and support service activities,0.8597185035985361
Slovenia,23.0,2023,Males,Public administration and defence; compulsory social security,1.0864574496025454
Slovenia,16.6,2023,Males,Education,0.7841388549305328
Slovenia,16.6,2023,Males,Human health and social work activities,0.7841388549305328
Slovenia,10.1,2023,Males,"Arts, entertainment and recreation",0.47709653221677
Slovenia,6.0,2023,Males,Other service activities,0.2834236825050119
Slovenia,19.4,2024,Males,"Agriculture, forestry and fishing",0.9133929298679018
Slovenia,2.0,2024,Males,Mining and quarrying,0.09416421957401049
Slovenia,153.0,2024,Males,Manufacturing,7.203562797411803
Slovenia,7.2,2024,Males,"Electricity, gas, steam and air conditioning supply",0.3389911904664378
Slovenia,11.9,2024,Males,"Water supply; sewerage, waste management and remediation activities",0.5602771064653624
Slovenia,57.8,2024,Males,Construction,2.721345945688903
Slovenia,62.8,2024,Males,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.9567564946239293
Slovenia,39.5,2024,Males,Transportation and storage,1.8597433365867073
Slovenia,18.2,2024,Males,Accommodation and food service activities,0.8568943981234955
Slovenia,24.2,2024,Males,Information and communication,1.1393870568455269
Slovenia,7.9,2024,Males,Financial and insurance activities,0.37194866731734144
Slovenia,3.2,2024,Males,Real estate activities,0.15066275131841678
Slovenia,33.2,2024,Males,"Professional, scientific and technical activities",1.5631260449285742
Slovenia,18.1,2024,Males,Administrative and support service activities,0.8521861871447949
Slovenia,23.6,2024,Males,Public administration and defence; compulsory social security,1.1111377909733238
Slovenia,17.0,2024,Males,Education,0.8003958663790891
Slovenia,16.4,2024,Males,Human health and social work activities,0.772146600506886
Slovenia,8.7,2024,Males,"Arts, entertainment and recreation",0.4096143551469456
Slovenia,7.2,2024,Males,Other service activities,0.3389911904664378
Slovenia,67.4,2008,Total,"Agriculture, forestry and fishing",3.352785124776833
Slovenia,3.8,2008,Total,Mining and quarrying,0.1890294283998808
Slovenia,259.7,2008,Total,Manufacturing,12.918669093539222
Slovenia,9.7,2008,Total,"Electricity, gas, steam and air conditioning supply",0.48252248828390626
Slovenia,7.9,2008,Total,"Water supply; sewerage, waste management and remediation activities",0.39298223272606797
Slovenia,66.5,2008,Total,Construction,3.308014996997914
Slovenia,119.2,2008,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.929554701385735
Slovenia,57.0,2008,Total,Transportation and storage,2.835441425998212
Slovenia,43.1,2008,Total,Accommodation and food service activities,2.1439916747460166
Slovenia,28.6,2008,Total,Information and communication,1.4226951716412082
Slovenia,24.0,2008,Total,Financial and insurance activities,1.1938700741045103
Slovenia,2.4,2008,Total,Real estate activities,0.11938700741045104
Slovenia,39.1,2008,Total,"Professional, scientific and technical activities",1.9450133290619314
Slovenia,22.2,2008,Total,Administrative and support service activities,1.1043298185466721
Slovenia,57.1,2008,Total,Public administration and defence; compulsory social security,2.8404158846403145
Slovenia,74.3,2008,Total,Education,3.69602277108188
Slovenia,54.9,2008,Total,Human health and social work activities,2.7309777945140676
Slovenia,18.4,2008,Total,"Arts, entertainment and recreation",0.9153003901467912
Slovenia,14.6,2008,Total,Other service activities,0.7262709617469104
Slovenia,0.8,2008,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.03979566913681701
Slovenia,34.199999999999996,2008,Total,Activities of extraterritorial organisations and bodies,1.701264855598927
Slovenia,67.6,2009,Total,"Agriculture, forestry and fishing",3.3261790960468653
Slovenia,4.0,2009,Total,Mining and quarrying,0.19681533112703348
Slovenia,237.2,2009,Total,Manufacturing,11.671149135833085
Slovenia,8.0,2009,Total,"Electricity, gas, steam and air conditioning supply",0.39363066225406695
Slovenia,10.1,2009,Total,"Water supply; sewerage, waste management and remediation activities",0.4969587110957595
Slovenia,63.4,2009,Total,Construction,3.1195229983634802
Slovenia,120.6,2009,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.933982233480059
Slovenia,56.9,2009,Total,Transportation and storage,2.799698085282051
Slovenia,40.9,2009,Total,Accommodation and food service activities,2.0124367607739173
Slovenia,31.0,2009,Total,Information and communication,1.5253188162345095
Slovenia,27.1,2009,Total,Financial and insurance activities,1.3334238683856519
Slovenia,2.7,2009,Total,Real estate activities,0.1328503485107476
Slovenia,40.1,2009,Total,"Professional, scientific and technical activities",1.9730736945485106
Slovenia,22.4,2009,Total,Administrative and support service activities,1.1021658543113875
Slovenia,60.7,2009,Total,Public administration and defence; compulsory social security,2.986672649852733
Slovenia,72.1,2009,Total,Education,3.547596343564778
Slovenia,53.3,2009,Total,Human health and social work activities,2.622564287267721
Slovenia,17.3,2009,Total,"Arts, entertainment and recreation",0.8512263071244197
Slovenia,14.2,2009,Total,Other service activities,0.6986944255009688
Slovenia,39.85,2009,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.9607727363530711
Slovenia,65.5,2010,Total,"Agriculture, forestry and fishing",3.1998421085542774
Slovenia,4.1,2010,Total,Mining and quarrying,0.20029546023011507
Slovenia,232.8,2010,Total,Manufacturing,11.372873936968485
Slovenia,7.4,2010,Total,"Electricity, gas, steam and air conditioning supply",0.3615088794397198
Slovenia,9.9,2010,Total,"Water supply; sewerage, waste management and remediation activities",0.4836402576288144
Slovenia,57.9,2010,Total,Construction,2.8285627188594296
Slovenia,116.2,2010,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.676666458229115
Slovenia,51.4,2010,Total,Transportation and storage,2.5110211355677836
Slovenia,46.3,2010,Total,Accommodation and food service activities,2.2618731240620313
Slovenia,32.1,2010,Total,Information and communication,1.5681668959479742
Slovenia,26.1,2010,Total,Financial and insurance activities,1.275051588294147
Slovenia,2.5,2010,Total,Real estate activities,0.12213137818909456
Slovenia,41.8,2010,Total,"Professional, scientific and technical activities",2.042036643321661
Slovenia,21.1,2010,Total,Administrative and support service activities,1.030788831915958
Slovenia,59.1,2010,Total,Public administration and defence; compulsory social security,2.887185780390195
Slovenia,76.2,2010,Total,Education,3.7225644072036017
Slovenia,55.2,2010,Total,Human health and social work activities,2.6966608304152073
Slovenia,17.9,2010,Total,"Arts, entertainment and recreation",0.874460667833917
Slovenia,14.1,2010,Total,Other service activities,0.6888209729864933
Slovenia,38.8,2010,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.8954789894947472
Slovenia,63.5,2011,Total,"Agriculture, forestry and fishing",3.097275421924515
Slovenia,4.8,2011,Total,Mining and quarrying,0.23412475630295548
Slovenia,216.0,2011,Total,Manufacturing,10.535614033632996
Slovenia,9.1,2011,Total,"Electricity, gas, steam and air conditioning supply",0.44386151715768646
Slovenia,10.2,2011,Total,"Water supply; sewerage, waste management and remediation activities",0.49751510714378044
Slovenia,54.0,2011,Total,Construction,2.633903508408249
Slovenia,112.2,2011,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.472666178581584
Slovenia,52.5,2011,Total,Transportation and storage,2.560739522063576
Slovenia,42.4,2011,Total,Accommodation and food service activities,2.0681020140094404
Slovenia,29.8,2011,Total,Information and communication,1.453524528714182
Slovenia,29.2,2011,Total,Financial and insurance activities,1.4242589341763126
Slovenia,3.3,2011,Total,Real estate activities,0.16096076995828187
Slovenia,41.4,2011,Total,"Professional, scientific and technical activities",2.019326023112991
Slovenia,20.3,2011,Total,Administrative and support service activities,0.9901526151979159
Slovenia,58.3,2011,Total,Public administration and defence; compulsory social security,2.84364026926298
Slovenia,78.1,2011,Total,Education,3.8094048890126713
Slovenia,54.0,2011,Total,Human health and social work activities,2.633903508408249
Slovenia,17.8,2011,Total,"Arts, entertainment and recreation",0.8682126379567933
Slovenia,13.0,2011,Total,Other service activities,0.6340878816538378
Slovenia,38.35,2011,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.8705592508788214
Slovenia,63.7,2012,Total,"Agriculture, forestry and fishing",3.0990087064144127
Slovenia,4.3,2012,Total,Mining and quarrying,0.20919525019751925
Slovenia,206.0,2012,Total,Manufacturing,10.021911986206735
Slovenia,8.9,2012,Total,"Electricity, gas, steam and air conditioning supply",0.4329855178506793
Slovenia,10.2,2012,Total,"Water supply; sewerage, waste management and remediation activities",0.49623059349178983
Slovenia,54.4,2012,Total,Construction,2.6465631652895456
Slovenia,111.0,2012,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.400156458587125
Slovenia,51.7,2012,Total,Transportation and storage,2.515208008188778
Slovenia,39.7,2012,Total,Accommodation and food service activities,1.9314073099631426
Slovenia,26.8,2012,Total,Information and communication,1.303821559370585
Slovenia,31.2,2012,Total,Financial and insurance activities,1.5178818153866511
Slovenia,2.6,2012,Total,Real estate activities,0.12649015128222094
Slovenia,44.2,2012,Total,"Professional, scientific and technical activities",2.150332571797756
Slovenia,22.1,2012,Total,Administrative and support service activities,1.075166285898878
Slovenia,61.2,2012,Total,Public administration and defence; compulsory social security,2.977383560950739
Slovenia,79.7,2012,Total,Education,3.877409637381926
Slovenia,52.9,2012,Total,Human health and social work activities,2.5735880780113414
Slovenia,16.7,2012,Total,"Arts, entertainment and recreation",0.8124559716973422
Slovenia,13.8,2012,Total,Other service activities,0.6713708029594804
Slovenia,38.7,2012,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.8827572517776732
Slovenia,63.6,2013,Total,"Agriculture, forestry and fishing",3.089146652380173
Slovenia,4.2,2013,Total,Mining and quarrying,0.20400025062887933
Slovenia,202.3,2013,Total,Manufacturing,9.826012071957688
Slovenia,9.0,2013,Total,"Electricity, gas, steam and air conditioning supply",0.4371433942047414
Slovenia,9.5,2013,Total,"Water supply; sewerage, waste management and remediation activities",0.4614291383272271
Slovenia,53.7,2013,Total,Construction,2.6082889187549574
Slovenia,114.9,2013,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.5808639993472
Slovenia,48.9,2013,Total,Transportation and storage,2.3751457751790954
Slovenia,37.9,2013,Total,Accommodation and food service activities,1.840859404484411
Slovenia,28.5,2013,Total,Information and communication,1.3842874149816813
Slovenia,25.4,2013,Total,Financial and insurance activities,1.2337158014222704
Slovenia,3.7,2013,Total,Real estate activities,0.1797145065063937
Slovenia,41.6,2013,Total,"Professional, scientific and technical activities",2.0205739109908047
Slovenia,20.9,2013,Total,Administrative and support service activities,1.0151441043198994
Slovenia,54.4,2013,Total,Public administration and defence; compulsory social security,2.6422889605264372
Slovenia,77.5,2013,Total,Education,3.764290338985274
Slovenia,54.9,2013,Total,Human health and social work activities,2.666574704648923
Slovenia,18.5,2013,Total,"Arts, entertainment and recreation",0.8985725325319686
Slovenia,14.3,2013,Total,Other service activities,0.6945722819030892
Slovenia,41.449999999999996,2013,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2.013288187754059
Slovenia,68.6,2014,Total,"Agriculture, forestry and fishing",3.328344051797961
Slovenia,2.9,2014,Total,Mining and quarrying,0.1407025911109925
Slovenia,205.8,2014,Total,Manufacturing,9.985032155393881
Slovenia,11.1,2014,Total,"Electricity, gas, steam and air conditioning supply",0.5385512970110403
Slovenia,9.4,2014,Total,"Water supply; sewerage, waste management and remediation activities",0.45607046773907917
Slovenia,51.9,2014,Total,Construction,2.5180911995381074
Slovenia,109.6,2014,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.3175875812982
Slovenia,41.9,2014,Total,Transportation and storage,2.0329098508795123
Slovenia,40.1,2014,Total,Accommodation and food service activities,1.9455772081209652
Slovenia,30.2,2014,Total,Information and communication,1.4652476729489565
Slovenia,23.8,2014,Total,Financial and insurance activities,1.1547316098074558
Slovenia,3.0,2014,Total,Real estate activities,0.14555440459757846
Slovenia,44.0,2014,Total,"Professional, scientific and technical activities",2.1347979340978176
Slovenia,23.1,2014,Total,Administrative and support service activities,1.120768915401354
Slovenia,56.8,2014,Total,Public administration and defence; compulsory social security,2.755830060380819
Slovenia,75.9,2014,Total,Education,3.682526436318735
Slovenia,56.8,2014,Total,Human health and social work activities,2.755830060380819
Slovenia,17.5,2014,Total,"Arts, entertainment and recreation",0.849067360152541
Slovenia,14.9,2014,Total,Other service activities,0.7229202095013064
Slovenia,33.75,2014,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.6374870517227575
Slovenia,52.6,2015,Total,"Agriculture, forestry and fishing",2.5498406591968292
Slovenia,3.1,2015,Total,Mining and quarrying,0.15027578029487015
Slovenia,213.9,2015,Total,Manufacturing,10.369028840346042
Slovenia,10.2,2015,Total,"Electricity, gas, steam and air conditioning supply",0.49445579322828254
Slovenia,9.2,2015,Total,"Water supply; sewerage, waste management and remediation activities",0.4459797350686469
Slovenia,52.8,2015,Total,Construction,2.559535870828756
Slovenia,110.9,2015,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.375994849903582
Slovenia,45.1,2015,Total,Transportation and storage,2.1862702229995628
Slovenia,46.3,2015,Total,Accommodation and food service activities,2.2444414927911254
Slovenia,33.4,2015,Total,Information and communication,1.6191003425318269
Slovenia,23.2,2015,Total,Financial and insurance activities,1.1246445493035444
Slovenia,2.0,2015,Total,Real estate activities,0.09695211631927107
Slovenia,41.8,2015,Total,"Professional, scientific and technical activities",2.0262992310727657
Slovenia,19.9,2015,Total,Administrative and support service activities,0.9646735573767473
Slovenia,55.2,2015,Total,Public administration and defence; compulsory social security,2.675878410411882
Slovenia,80.2,2015,Total,Education,3.8877798644027703
Slovenia,58.9,2015,Total,Human health and social work activities,2.855239825602533
Slovenia,18.0,2015,Total,"Arts, entertainment and recreation",0.8725690468734396
Slovenia,13.9,2015,Total,Other service activities,0.673817208418934
Slovenia,26.05,2015,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.2628013150585058
Slovenia,38.2,2016,Total,"Agriculture, forestry and fishing",1.8506066307913813
Slovenia,2.8,2016,Total,Mining and quarrying,0.13564655932502273
Slovenia,229.0,2016,Total,Manufacturing,11.093950744796501
Slovenia,8.3,2016,Total,"Electricity, gas, steam and air conditioning supply",0.4020951579991745
Slovenia,9.4,2016,Total,"Water supply; sewerage, waste management and remediation activities",0.4553848777340048
Slovenia,50.8,2016,Total,Construction,2.4610161477539836
Slovenia,116.8,2016,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.658399331843804
Slovenia,48.1,2016,Total,Transportation and storage,2.3302141084048547
Slovenia,40.6,2016,Total,Accommodation and food service activities,1.9668751102128295
Slovenia,30.3,2016,Total,Information and communication,1.4678895526957816
Slovenia,21.7,2016,Total,Financial and insurance activities,1.051260834768926
Slovenia,2.0,2016,Total,Real estate activities,0.09689039951787337
Slovenia,43.8,2016,Total,"Professional, scientific and technical activities",2.121899749441427
Slovenia,23.1,2016,Total,Administrative and support service activities,1.1190841144314374
Slovenia,55.0,2016,Total,Public administration and defence; compulsory social security,2.664485986741518
Slovenia,81.4,2016,Total,Education,3.943439260377446
Slovenia,65.9,2016,Total,Human health and social work activities,3.1925386641139273
Slovenia,15.5,2016,Total,"Arts, entertainment and recreation",0.7509005962635186
Slovenia,12.9,2016,Total,Other service activities,0.6249430768902833
Slovenia,28.349999999999998,2016,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.3734214131658549
Slovenia,43.8,2017,Total,"Agriculture, forestry and fishing",2.1201464740463574
Slovenia,2.5,2017,Total,Mining and quarrying,0.1210129266008195
Slovenia,240.6,2017,Total,Manufacturing,11.646284056062868
Slovenia,9.0,2017,Total,"Electricity, gas, steam and air conditioning supply",0.4356465357629502
Slovenia,10.4,2017,Total,"Water supply; sewerage, waste management and remediation activities",0.5034137746594092
Slovenia,53.0,2017,Total,Construction,2.5654740439373733
Slovenia,116.7,2017,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.648883413726255
Slovenia,47.5,2017,Total,Transportation and storage,2.2992456054155705
Slovenia,44.7,2017,Total,Accommodation and food service activities,2.1637111276226526
Slovenia,33.3,2017,Total,Information and communication,1.6118921823229155
Slovenia,21.6,2017,Total,Financial and insurance activities,1.0455516858310805
Slovenia,3.8,2017,Total,Real estate activities,0.18393964843324564
Slovenia,44.7,2017,Total,"Professional, scientific and technical activities",2.1637111276226526
Slovenia,23.9,2017,Total,Administrative and support service activities,1.1568835783038345
Slovenia,59.1,2017,Total,Public administration and defence; compulsory social security,2.860745584843373
Slovenia,83.1,2017,Total,Education,4.02246968021124
Slovenia,67.6,2017,Total,Human health and social work activities,3.2721895352861594
Slovenia,19.0,2017,Total,"Arts, entertainment and recreation",0.9196982421662283
Slovenia,13.4,2017,Total,Other service activities,0.6486292865803925
Slovenia,27.65,2017,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.3384029682050638
Slovenia,41.9,2018,Total,"Agriculture, forestry and fishing",2.0272100944418643
Slovenia,3.4,2018,Total,Mining and quarrying,0.16449914847499614
Slovenia,242.5,2018,Total,Manufacturing,11.732659854466636
Slovenia,8.8,2018,Total,"Electricity, gas, steam and air conditioning supply",0.4257625019352841
Slovenia,12.7,2018,Total,"Water supply; sewerage, waste management and remediation activities",0.6144527016566032
Slovenia,55.8,2018,Total,Construction,2.699721319089642
Slovenia,119.9,2018,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.8010140888682455
Slovenia,54.3,2018,Total,Transportation and storage,2.6271481653506736
Slovenia,43.0,2018,Total,Accommodation and food service activities,2.0804304071837745
Slovenia,32.6,2018,Total,Information and communication,1.5772565412602568
Slovenia,23.9,2018,Total,Financial and insurance activities,1.1563322495742374
Slovenia,4.4,2018,Total,Real estate activities,0.21288125096764204
Slovenia,44.6,2018,Total,"Professional, scientific and technical activities",2.157841771172008
Slovenia,23.8,2018,Total,Administrative and support service activities,1.1514940393249729
Slovenia,57.9,2018,Total,Public administration and defence; compulsory social security,2.801323734324199
Slovenia,83.1,2018,Total,Education,4.020552717138877
Slovenia,68.7,2018,Total,Human health and social work activities,3.3238504412447742
Slovenia,20.0,2018,Total,"Arts, entertainment and recreation",0.9676420498529185
Slovenia,14.0,2018,Total,Other service activities,0.6773494348970429
Slovenia,24.9,2018,Total,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.2047143520668835
Slovenia,35.8,2019,Total,"Agriculture, forestry and fishing",1.7204028241517646
Slovenia,4.2,2019,Total,Mining and quarrying,0.20183496819657573
Slovenia,250.8,2019,Total,Manufacturing,12.052430958024093
Slovenia,9.9,2019,Total,"Electricity, gas, steam and air conditioning supply",0.4757538536062142
Slovenia,10.6,2019,Total,"Water supply; sewerage, waste management and remediation activities",0.5093930149723102
Slovenia,56.6,2019,Total,Construction,2.7199664761729014
Slovenia,124.9,2019,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,6.002187506607692
Slovenia,53.3,2019,Total,Transportation and storage,2.561381858304163
Slovenia,40.0,2019,Total,Accommodation and food service activities,1.9222377923483402
Slovenia,33.4,2019,Total,Information and communication,1.6050685566108642
Slovenia,24.8,2019,Total,Financial and insurance activities,1.1917874312559709
Slovenia,2.8,2019,Total,Real estate activities,0.1345566454643838
Slovenia,47.1,2019,Total,"Professional, scientific and technical activities",2.2634350004901704
Slovenia,24.1,2019,Total,Administrative and support service activities,1.158148269889875
Slovenia,56.5,2019,Total,Public administration and defence; compulsory social security,2.7151608816920305
Slovenia,83.4,2019,Total,Education,4.007865797046289
Slovenia,68.8,2019,Total,Human health and social work activities,3.3062490028391447
Slovenia,22.6,2019,Total,"Arts, entertainment and recreation",1.0860643526768121
Slovenia,14.6,2019,Total,Other service activities,0.7016167942071442
Slovenia,33.9,2020,Total,"Agriculture, forestry and fishing",1.617473677882264
Slovenia,3.8,2020,Total,Mining and quarrying,0.1813097338039116
Slovenia,245.9,2020,Total,Manufacturing,11.732648300626806
Slovenia,10.8,2020,Total,"Electricity, gas, steam and air conditioning supply",0.5153013487058541
Slovenia,10.4,2020,Total,"Water supply; sewerage, waste management and remediation activities",0.4962161135686002
Slovenia,59.3,2020,Total,Construction,2.829386109097884
Slovenia,116.5,2020,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.558574733725185
Slovenia,51.1,2020,Total,Transportation and storage,2.4381387887841797
Slovenia,33.8,2020,Total,Accommodation and food service activities,1.6127023690979507
Slovenia,38.3,2020,Total,Information and communication,1.8274112643920564
Slovenia,27.1,2020,Total,Financial and insurance activities,1.2930246805489487
Slovenia,2.9,2020,Total,Real estate activities,0.13836795474509042
Slovenia,51.4,2020,Total,"Professional, scientific and technical activities",2.4524527151371203
Slovenia,23.1,2020,Total,Administrative and support service activities,1.10217232917641
Slovenia,56.5,2020,Total,Public administration and defence; compulsory social security,2.695789463137107
Slovenia,89.2,2020,Total,Education,4.25600743560761
Slovenia,71.4,2020,Total,Human health and social work activities,3.406714471999813
Slovenia,19.3,2020,Total,"Arts, entertainment and recreation",0.9208625953724984
Slovenia,15.6,2020,Total,Other service activities,0.7443241703529003
Slovenia,32.9,2021,Total,"Agriculture, forestry and fishing",1.5599980464462153
Slovenia,2.2,2021,Total,Mining and quarrying,0.10431597878971653
Slovenia,212.8,2021,Total,Manufacturing,10.090200130205309
Slovenia,9.9,2021,Total,"Electricity, gas, steam and air conditioning supply",0.46942190455372435
Slovenia,11.0,2021,Total,"Water supply; sewerage, waste management and remediation activities",0.5215798939485826
Slovenia,52.2,2021,Total,Construction,2.475133678556001
Slovenia,114.4,2021,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.4244308970652595
Slovenia,46.0,2021,Total,Transportation and storage,2.181152283784982
Slovenia,29.1,2021,Total,Accommodation and food service activities,1.3798159012639777
Slovenia,37.3,2021,Total,Information and communication,1.7686300040256484
Slovenia,23.5,2021,Total,Financial and insurance activities,1.114284318890154
Slovenia,5.4,2021,Total,Real estate activities,0.2560483115747587
Slovenia,67.0,2021,Total,"Professional, scientific and technical activities",3.1768957176868216
Slovenia,28.4,2021,Total,Administrative and support service activities,1.3466244534672498
Slovenia,61.4,2021,Total,Public administration and defence; compulsory social security,2.9113641353129975
Slovenia,95.6,2021,Total,Education,4.533003441953136
Slovenia,79.3,2021,Total,Human health and social work activities,3.760116871829328
Slovenia,19.9,2021,Total,"Arts, entertainment and recreation",0.9435854445069813
Slovenia,20.2,2021,Total,Other service activities,0.9578103507055791
Slovenia,34.8,2022,Total,"Agriculture, forestry and fishing",1.6514963126073712
Slovenia,2.3,2022,Total,Mining and quarrying,0.10915061836198141
Slovenia,214.8,2022,Total,Manufacturing,10.193718619197222
Slovenia,8.5,2022,Total,"Electricity, gas, steam and air conditioning supply",0.4033827200334096
Slovenia,13.5,2022,Total,"Water supply; sewerage, waste management and remediation activities",0.6406666729942387
Slovenia,54.9,2022,Total,Construction,2.6053778035099042
Slovenia,112.4,2022,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.33414326255944
Slovenia,45.7,2022,Total,Transportation and storage,2.1687753300619788
Slovenia,38.3,2022,Total,Accommodation and food service activities,1.8175950796799516
Slovenia,35.9,2022,Total,Information and communication,1.7036987822587533
Slovenia,22.6,2022,Total,Financial and insurance activities,1.0725234673829478
Slovenia,5.0,2022,Total,Real estate activities,0.23728395296082916
Slovenia,66.3,2022,Total,"Professional, scientific and technical activities",3.146385216260595
Slovenia,31.5,2022,Total,Administrative and support service activities,1.4948889036532238
Slovenia,60.3,2022,Total,Public administration and defence; compulsory social security,2.8616444727076
Slovenia,95.3,2022,Total,Education,4.5226321434334045
Slovenia,79.0,2022,Total,Human health and social work activities,3.7490864567811006
Slovenia,21.2,2022,Total,"Arts, entertainment and recreation",1.0060839605539158
Slovenia,19.8,2022,Total,Other service activities,0.9396444537248835
Slovenia,32.1,2023,Total,"Agriculture, forestry and fishing",1.5163167014018135
Slovenia,3.1,2023,Total,Mining and quarrying,0.14643556929425613
Slovenia,221.9,2023,Total,Manufacturing,10.48195252464369
Slovenia,8.1,2023,Total,"Electricity, gas, steam and air conditioning supply",0.38262197138176607
Slovenia,14.8,2023,Total,"Water supply; sewerage, waste management and remediation activities",0.6991117501790293
Slovenia,66.3,2023,Total,Construction,3.1318316916803814
Slovenia,123.7,2023,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.843251587644995
Slovenia,46.7,2023,Total,Transportation and storage,2.205980995497342
Slovenia,41.0,2023,Total,Accommodation and food service activities,1.936728497117581
Slovenia,30.6,2023,Total,Information and communication,1.4454607807755604
Slovenia,20.1,2023,Total,Financial and insurance activities,0.9494693363917898
Slovenia,4.3,2023,Total,Real estate activities,0.2031203057952585
Slovenia,62.8,2023,Total,"Professional, scientific and technical activities",2.9665012102191244
Slovenia,35.3,2023,Total,Administrative and support service activities,1.6674759987378198
Slovenia,51.7,2023,Total,Public administration and defence; compulsory social security,2.4421673975848526
Slovenia,85.0,2023,Total,Education,4.0151688354876685
Slovenia,77.6,2023,Total,Human health and social work activities,3.6656129603981533
Slovenia,18.7,2023,Total,"Arts, entertainment and recreation",0.8833371438072871
Slovenia,21.2,2023,Total,Other service activities,1.001430344851042
Slovenia,30.6,2024,Total,"Agriculture, forestry and fishing",1.4407125594823604
Slovenia,2.3,2024,Total,Mining and quarrying,0.10828885251011205
