geo,year,EU,Ukraine,national,non_EU,foreigners,foreigners_pop_share,non_EU_pop_share,ukraine_pop_share,ukraine_for_share,non_EU_for_share,iso_a3
Netherlands,2012,47644.0,525.0,36377.0,119294.0,166938.0,0.997815466839064,0.7130395614006355,0.0031380100401976097,0.31448801351399924,71.46006301740766,NLD
Netherlands,2013,48222.0,619.0,36319.0,138872.0,187094.0,1.1150103623005947,0.8276252527254117,0.0036890088098178887,0.3308497332891488,74.22579024447604,NLD
Netherlands,2014,54278.0,774.0,37448.0,162657.0,216935.0,1.2890324719006252,0.966511419466384,0.004599124775859515,0.35678889990089196,74.97960218498628,NLD
Netherlands,2015,55498.0,1003.0,39203.0,198034.0,253532.0,1.5001249058768245,1.1717484799173716,0.005934656298196894,0.3956108104696843,78.11006105738132,NLD
Netherlands,2016,58855.0,933.0,42522.0,232056.0,290911.0,1.7133455679681868,1.366713940416229,0.005494984427932661,0.3207166452970152,79.76872651773222,NLD
Netherlands,2017,67046.0,998.0,44644.0,221673.0,288719.0,1.6902431383835161,1.2977367863385825,0.0058425758336193645,0.34566481596292586,76.77811297489947,NLD
Netherlands,2018,73456.0,1143.0,46632.0,221204.0,294660.0,1.7150256642712418,1.2874857022991097,0.00665266522182186,0.3879047037263287,75.07092920654314,NLD
Netherlands,2019,82630.0,1276.0,48536.0,249835.0,332465.0,1.9237464662264787,1.4456234442413256,0.007383335060547687,0.38379979847502743,75.14625599687184,NLD
Netherlands,2020,75593.0,940.0,45517.0,196235.0,271828.0,1.561549175258946,1.1272959459913596,0.005399944909072683,0.34580690730903363,72.19087069764704,NLD
Netherlands,2021,89832.0,1266.0,40207.0,255905.0,345737.0,1.97841939662091,1.4643715185018495,0.007244463150088281,0.3661742885488102,74.01724432155078,NLD
Netherlands,2022,95422.0,78816.0,39375.0,474962.0,570384.0,3.242536726283112,2.700078769020308,0.44805565131337793,13.818059412606246,83.27056859939971,NLD
Netherlands,2023,92919.0,29456.0,39693.0,373099.0,466018.0,2.616418989505028,2.094733054442825,0.16537824237445786,6.320785892390422,80.06107060242307,NLD
North Macedonia,2001,0.0,0.0,458.0,458.0,458.0,,,,0.0,100.0,MKD
North Macedonia,2002,248.0,47.0,723.0,1280.0,1528.0,,,,3.0759162303664924,83.7696335078534,MKD
North Macedonia,2004,219.0,18.0,543.0,948.0,1167.0,0.05749074334989251,0.046701992027162034,0.0008867466840600388,1.5424164524421593,81.23393316195373,MKD
North Macedonia,2005,314.0,35.0,524.0,1830.0,2144.0,0.1053461189978754,0.08991762955508953,0.0017197360843869583,1.632462686567164,85.3544776119403,MKD
North Macedonia,2006,270.0,34.0,487.0,763.0,1033.0,0.05067416755538593,0.03742922540634992,0.001667881603952683,3.291384317521781,73.86253630203291,MKD
North Macedonia,2007,149.0,7.0,366.0,806.0,955.0,0.046769225947272716,0.03947224723926891,0.00034281108024178955,0.7329842931937173,84.39790575916231,MKD
North Macedonia,2008,139.0,7.0,219.0,1524.0,1663.0,0.0813132555275167,0.07451677776544524,0.00034226866427697946,0.4209260372820205,91.64161154539988,MKD
North Macedonia,2009,88.0,8.0,259.0,1108.0,1196.0,0.05838079213362758,0.05408521545489913,0.00039050697079349555,0.6688963210702341,92.64214046822742,MKD
North Macedonia,2010,177.0,16.0,303.0,1938.0,2115.0,0.10303392276206909,0.09441122567985338,0.0007794528435901207,0.7565011820330969,91.63120567375887,MKD
North Macedonia,2011,214.0,8.0,349.0,2023.0,2237.0,0.10873559508555941,0.09833353100495605,0.00038886220862068634,0.35762181493071077,90.43361645060348,MKD
North Macedonia,2012,265.0,27.0,396.0,2093.0,2358.0,0.11447746716419215,0.10161210295786861,0.0013108106927197574,1.1450381679389312,88.76166242578456,MKD
North Macedonia,2013,293.0,20.0,490.0,2510.0,2803.0,0.13591660548883913,0.12170912585693407,0.0009697938315293552,0.7135212272565109,89.54691402069211,MKD
North Macedonia,2014,373.0,17.0,265.0,2981.0,3354.0,0.16236084479920068,0.14430461489159727,0.0008229380923036409,0.5068574836016696,88.87895050685748,MKD
North Macedonia,2015,305.0,23.0,259.0,2677.0,2982.0,0.14411561726139732,0.12937542166625104,0.001111555733404473,0.7712944332662642,89.7719651240778,MKD
North Macedonia,2016,317.0,34.0,283.0,3642.0,3959.0,0.19113803168864826,0.17583347092954205,0.001641498630314231,0.8588027279616064,91.9929275069462,MKD
North Macedonia,2017,295.0,31.0,304.0,3228.0,3523.0,0.16988940551728263,0.15566363923070914,0.001494911033504332,0.8799318762418393,91.62645472608573,MKD
North Macedonia,2018,262.0,20.0,369.0,3108.0,3370.0,0.1623860827899182,0.1497614081041738,0.0009637156248659834,0.5934718100890208,92.22551928783382,MKD
North Macedonia,2019,234.0,26.0,336.0,3341.0,3575.0,0.17211231640550528,0.16084678296805405,0.0012517259374945839,0.7272727272727273,93.45454545454545,MKD
North Macedonia,2020,276.0,23.0,205.0,4437.0,4713.0,0.2269952390241083,0.21370207416719045,0.0011077637380764887,0.488011882028432,94.14385741565881,MKD
North Macedonia,2021,174.0,31.0,315.0,2347.0,2521.0,0.12185761075943248,0.11344697042934869,0.0014984474151298719,1.2296707655692185,93.09797699325665,MKD
North Macedonia,2022,0.0,0.0,371.0,2080.0,2080.0,0.11322106303691551,0.11322106303691551,0.0,0.0,100.0,MKD
Norway,1998,13047.0,68.0,9957.0,41714.0,54761.0,,,,0.12417596464637241,76.17464984204086,NOR
Norway,1999,11764.0,65.0,9611.0,55081.0,66845.0,,,,0.09723988331214004,82.40107711870746,NOR
Norway,2000,10279.0,77.0,8757.0,47200.0,57479.0,,,,0.13396196871901042,82.11694705892587,NOR
Norway,2002,10638.0,198.0,9334.0,51330.0,61968.0,,,,0.3195197521301317,82.83307513555384,NOR
Norway,2003,9262.0,191.0,9170.0,44384.0,53646.0,1.1784496991818554,0.9749899610127032,0.004195725544192193,0.3560377288148231,82.73496626029899,NOR
Norway,2004,10557.0,228.0,8618.0,45300.0,55857.0,1.2202626917085184,0.989632453128451,0.004980931552169688,0.4081851871743918,81.09995166228046,NOR
Norway,2005,13343.0,313.0,8793.0,49470.0,62813.0,1.363613766435689,1.073949230662021,0.006794948639523199,0.49830449110852854,78.75758202919778,NOR
Norway,2006,20087.0,278.0,8351.0,54942.0,75029.0,1.6169279941313115,1.1840389429895442,0.005991096540917573,0.3705233976195871,73.22768529501926,NOR
Norway,2007,32357.0,278.0,8276.0,74816.0,107173.0,2.289466612149962,1.5982452115235326,0.005938731939739388,0.25939369057505157,69.80862717288869,NOR
Norway,2008,31140.0,311.0,6436.0,72766.0,103906.0,2.193418814731408,1.5360644570356443,0.006565099718798414,0.29930899081862455,70.03060458491329,NOR
Norway,2009,25834.0,342.0,7303.0,71978.0,97812.0,2.03806759886749,1.4997753816636425,0.007126110485550665,0.34965034965034963,73.58810779863411,NOR
Norway,2010,35939.0,341.0,9591.0,83839.0,119778.0,2.465481549850058,1.7257218158416319,0.00701906200219464,0.2846933493629882,69.99532468399873,NOR
Norway,2011,38734.0,460.0,7618.0,87233.0,125967.0,2.5601461698004493,1.7729185487485022,0.009349013933079351,0.365175006152405,69.25067676454944,NOR
Norway,2012,35674.0,445.0,6704.0,91146.0,126820.0,2.5435881801972373,1.8280861715207177,0.008925222679291678,0.3508910266519476,71.87036744992903,NOR
Norway,2013,35166.0,419.0,7006.0,87885.0,123051.0,2.436038425941965,1.7398577586846886,0.008294935437092615,0.34050921975441073,71.42160567569545,NOR
Norway,2014,33891.0,442.0,6922.0,86496.0,120387.0,2.356345281789826,1.6929937741923362,0.008651304663718698,0.36714927691528154,71.84828926711356,NOR
Norway,2015,26194.0,488.0,6855.0,82123.0,108317.0,2.096808975644053,1.5897434706169535,0.009446742248347885,0.45052946444233133,75.81727706638847,NOR
Norway,2016,20602.0,437.0,6694.0,89295.0,109897.0,2.1077352543208314,1.7126056173924553,0.00838130527801672,0.3976450676542581,81.2533554146155,NOR
Norway,2017,19129.0,444.0,6755.0,74368.0,93497.0,1.7780784231912987,1.4142928241108326,0.00844376632295086,0.4748815470015081,79.54052001668502,NOR
Norway,2018,19450.0,397.0,6463.0,63667.0,83117.0,1.5695426729151019,1.202257941894989,0.007496762890230584,0.47763995331881565,76.59925165730236,NOR
Norway,2019,19583.0,628.0,6393.0,65539.0,85122.0,1.5975715680982665,1.230037393407019,0.011786317811678665,0.7377646201921947,76.99419656493033,NOR
Norway,2020,15666.0,373.0,6340.0,44516.0,60182.0,1.1212129115914433,0.8293495392709564,0.00694912791239255,0.6197866471702502,73.9689608188495,NOR
Norway,2021,26605.0,435.0,7343.0,66919.0,93524.0,1.734698552445585,1.2412246314433308,0.008068451630745363,0.46512125229887513,71.55275651169754,NOR
Norway,2022,25952.0,32297.0,7194.0,141089.0,167041.0,3.07894353645072,2.6005894637501914,0.5953067773585462,19.33477409737729,84.46369454205853,NOR
Norway,2023,24565.0,32935.0,7096.0,134762.0,159327.0,2.9026683262330515,2.455135595221265,0.6000199672653446,20.67132375554677,84.5820231348108,NOR
Poland,1999,0.0,0.0,7052.0,473.0,473.0,,,,0.0,100.0,POL
Poland,2000,0.0,0.0,6921.0,410.0,410.0,,,,0.0,100.0,POL
Poland,2001,0.0,0.0,6270.0,355.0,355.0,,,,0.0,100.0,POL
Poland,2002,0.0,0.0,6328.0,259.0,259.0,,,,0.0,100.0,POL
Poland,2003,0.0,0.0,6548.0,500.0,500.0,0.0013082658776183732,0.0013082658776183732,0.0,0.0,100.0,POL
