reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE
Illegal entry,In the external border area,Total,Total,Total,Person,Ireland,2022,5
Illegal entry,In the external border area,Total,Total,Total,Person,Ireland,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Iceland,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Italy,2021,69285
Illegal entry,In the external border area,Total,Total,Total,Person,Italy,2022,107625
Illegal entry,In the external border area,Total,Total,Total,Person,Italy,2023,164215
Illegal entry,In the external border area,Total,Total,Total,Person,Liechtenstein,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Liechtenstein,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Liechtenstein,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Lithuania,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Lithuania,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Lithuania,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Luxembourg,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Luxembourg,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Luxembourg,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Latvia,2021,50
Illegal entry,In the external border area,Total,Total,Total,Person,Latvia,2022,285
Illegal entry,In the external border area,Total,Total,Total,Person,Latvia,2023,30
Illegal entry,In the external border area,Total,Total,Total,Person,Montenegro,2021,15
Illegal entry,In the external border area,Total,Total,Total,Person,Montenegro,2022,50
Illegal entry,In the external border area,Total,Total,Total,Person,Montenegro,2023,15
Illegal entry,In the external border area,Total,Total,Total,Person,Malta,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Malta,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Malta,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Netherlands,2021,100
Illegal entry,In the external border area,Total,Total,Total,Person,Netherlands,2022,40
Illegal entry,In the external border area,Total,Total,Total,Person,Netherlands,2023,55
Illegal entry,In the external border area,Total,Total,Total,Person,Norway,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Norway,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Poland,2021,2900
Illegal entry,In the external border area,Total,Total,Total,Person,Poland,2022,2185
Illegal entry,In the external border area,Total,Total,Total,Person,Poland,2023,2285
Illegal entry,In the external border area,Total,Total,Total,Person,Portugal,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Portugal,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Portugal,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Romania,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Romania,2022,2085
Illegal entry,In the external border area,Total,Total,Total,Person,Romania,2023,1060
Illegal entry,In the external border area,Total,Total,Total,Person,Sweden,2021,0
Illegal entry,In the external border area,Total,Total,Total,Person,Sweden,2022,0
Illegal entry,In the external border area,Total,Total,Total,Person,Sweden,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Slovenia,2021,8175
Illegal entry,In the external border area,Total,Total,Total,Person,Slovenia,2022,29800
Illegal entry,In the external border area,Total,Total,Total,Person,Slovenia,2023,0
Illegal entry,In the external border area,Total,Total,Total,Person,Slovakia,2021,190
Illegal entry,In the external border area,Total,Total,Total,Person,Slovakia,2022,545
Illegal entry,In the external border area,Total,Total,Total,Person,Slovakia,2023,650
Illegal entry,In the inland area,Total,Total,Total,Person,Austria,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Austria,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Belgium,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Belgium,2022,35
Illegal entry,In the inland area,Total,Total,Total,Person,Belgium,2023,40
Illegal entry,In the inland area,Total,Total,Total,Person,Bulgaria,2021,165
Illegal entry,In the inland area,Total,Total,Total,Person,Bulgaria,2022,2685
Illegal entry,In the inland area,Total,Total,Total,Person,Bulgaria,2023,17640
Illegal entry,In the inland area,Total,Total,Total,Person,Switzerland,2020,6330
Illegal entry,In the inland area,Total,Total,Total,Person,Switzerland,2021,6870
Illegal entry,In the inland area,Total,Total,Total,Person,Switzerland,2022,8205
Illegal entry,In the inland area,Total,Total,Total,Person,Switzerland,2023,8555
Illegal entry,In the inland area,Total,Total,Total,Person,Cyprus,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Cyprus,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Cyprus,2023,1770
Illegal entry,In the inland area,Total,Total,Total,Person,Czechia,2021,5895
Illegal entry,In the inland area,Total,Total,Total,Person,Czechia,2022,24410
Illegal entry,In the inland area,Total,Total,Total,Person,Czechia,2023,4740
Illegal entry,In the inland area,Total,Total,Total,Person,Germany,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Germany,2022,65410
Illegal entry,In the inland area,Total,Total,Total,Person,Germany,2023,90565
Illegal entry,In the inland area,Total,Total,Total,Person,Denmark,2021,95
Illegal entry,In the inland area,Total,Total,Total,Person,Denmark,2022,105
Illegal entry,In the inland area,Total,Total,Total,Person,Denmark,2023,80
Illegal entry,In the inland area,Total,Total,Total,Person,Estonia,2021,110
Illegal entry,In the inland area,Total,Total,Total,Person,Estonia,2022,175
Illegal entry,In the inland area,Total,Total,Total,Person,Estonia,2023,180
Illegal entry,In the inland area,Total,Total,Total,Person,Greece,2021,26405
Illegal entry,In the inland area,Total,Total,Total,Person,Greece,2022,28100
Illegal entry,In the inland area,Total,Total,Total,Person,Greece,2023,22445
Illegal entry,In the inland area,Total,Total,Total,Person,Spain,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Spain,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Spain,2023,0
Illegal entry,In the inland area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,343140
Illegal entry,In the inland area,Total,Total,Total,Person,Finland,2021,395
Illegal entry,In the inland area,Total,Total,Total,Person,Finland,2022,240
Illegal entry,In the inland area,Total,Total,Total,Person,Finland,2023,310
Illegal entry,In the inland area,Total,Total,Total,Person,France,2021,5085
Illegal entry,In the inland area,Total,Total,Total,Person,France,2022,5000
Illegal entry,In the inland area,Total,Total,Total,Person,France,2023,3990
Illegal entry,In the inland area,Total,Total,Total,Person,Croatia,2021,10195
Illegal entry,In the inland area,Total,Total,Total,Person,Croatia,2022,30080
Illegal entry,In the inland area,Total,Total,Total,Person,Croatia,2023,53630
Illegal entry,In the inland area,Total,Total,Total,Person,Hungary,2021,12480
Illegal entry,In the inland area,Total,Total,Total,Person,Hungary,2022,26505
Illegal entry,In the inland area,Total,Total,Total,Person,Hungary,2023,11605
Illegal entry,In the inland area,Total,Total,Total,Person,Ireland,2019,0
Illegal entry,In the inland area,Total,Total,Total,Person,Ireland,2020,0
Illegal entry,In the inland area,Total,Total,Total,Person,Ireland,2021,10
Illegal entry,In the inland area,Total,Total,Total,Person,Ireland,2022,10
Illegal entry,In the inland area,Total,Total,Total,Person,Ireland,2023,20
Illegal entry,In the inland area,Total,Total,Total,Person,Iceland,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Italy,2021,22785
Illegal entry,In the inland area,Total,Total,Total,Person,Italy,2022,28185
Illegal entry,In the inland area,Total,Total,Total,Person,Italy,2023,26460
Illegal entry,In the inland area,Total,Total,Total,Person,Liechtenstein,2021,50
Illegal entry,In the inland area,Total,Total,Total,Person,Liechtenstein,2022,10
Illegal entry,In the inland area,Total,Total,Total,Person,Liechtenstein,2023,10
Illegal entry,In the inland area,Total,Total,Total,Person,Lithuania,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Lithuania,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Lithuania,2023,0
Illegal entry,In the inland area,Total,Total,Total,Person,Luxembourg,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Luxembourg,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Luxembourg,2023,800
Illegal entry,In the inland area,Total,Total,Total,Person,Latvia,2021,80
Illegal entry,In the inland area,Total,Total,Total,Person,Latvia,2022,10
Illegal entry,In the inland area,Total,Total,Total,Person,Latvia,2023,120
Illegal entry,In the inland area,Total,Total,Total,Person,Montenegro,2021,60
Illegal entry,In the inland area,Total,Total,Total,Person,Montenegro,2022,270
Illegal entry,In the inland area,Total,Total,Total,Person,Montenegro,2023,0
Illegal entry,In the inland area,Total,Total,Total,Person,Malta,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Malta,2022,235
Illegal entry,In the inland area,Total,Total,Total,Person,Malta,2023,300
Illegal entry,In the inland area,Total,Total,Total,Person,Netherlands,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Netherlands,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Netherlands,2023,0
Illegal entry,In the inland area,Total,Total,Total,Person,Norway,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Norway,2022,860
Illegal entry,In the inland area,Total,Total,Total,Person,Norway,2023,1915
Illegal entry,In the inland area,Total,Total,Total,Person,Poland,2021,1500
Illegal entry,In the inland area,Total,Total,Total,Person,Poland,2022,1435
Illegal entry,In the inland area,Total,Total,Total,Person,Poland,2023,2630
Illegal entry,In the inland area,Total,Total,Total,Person,Portugal,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Portugal,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Portugal,2023,0
Illegal entry,In the inland area,Total,Total,Total,Person,Romania,2021,810
Illegal entry,In the inland area,Total,Total,Total,Person,Romania,2022,245
Illegal entry,In the inland area,Total,Total,Total,Person,Romania,2023,145
Illegal entry,In the inland area,Total,Total,Total,Person,Sweden,2021,0
Illegal entry,In the inland area,Total,Total,Total,Person,Sweden,2022,0
Illegal entry,In the inland area,Total,Total,Total,Person,Sweden,2023,0
Illegal entry,In the inland area,Total,Total,Total,Person,Slovenia,2021,815
Illegal entry,In the inland area,Total,Total,Total,Person,Slovenia,2022,1150
Illegal entry,In the inland area,Total,Total,Total,Person,Slovenia,2023,59315
Illegal entry,In the inland area,Total,Total,Total,Person,Slovakia,2021,1255
Illegal entry,In the inland area,Total,Total,Total,Person,Slovakia,2022,10940
Illegal entry,In the inland area,Total,Total,Total,Person,Slovakia,2023,46350
Illegal entry,Total,Total,Total,Total,Person,Austria,2021,0
Illegal entry,Total,Total,Total,Total,Person,Austria,2022,0
Illegal entry,Total,Total,Total,Total,Person,Belgium,2021,0
Illegal entry,Total,Total,Total,Total,Person,Belgium,2022,150
Illegal entry,Total,Total,Total,Total,Person,Belgium,2023,70
Illegal entry,Total,Total,Total,Total,Person,Bulgaria,2021,1255
Illegal entry,Total,Total,Total,Total,Person,Bulgaria,2022,9320
Illegal entry,Total,Total,Total,Total,Person,Bulgaria,2023,21975
Illegal entry,Total,Total,Total,Total,Person,Switzerland,2020,6330
Illegal entry,Total,Total,Total,Total,Person,Switzerland,2021,6870
Illegal entry,Total,Total,Total,Total,Person,Switzerland,2022,8205
Illegal entry,Total,Total,Total,Total,Person,Switzerland,2023,8555
Illegal entry,Total,Total,Total,Total,Person,Cyprus,2021,0
Illegal entry,Total,Total,Total,Total,Person,Cyprus,2022,0
Illegal entry,Total,Total,Total,Total,Person,Cyprus,2023,7500
